Fold,Euclidean Original - Protected,Euclidean Original - Reconstructed,Hausdorff Original - Protected,Hausdorff Original - Reconstructed,Jaccard Original - Protected,Jaccard Original - Reconstructed
1,16701.394851689736,6408.892363355707,27104.38957308647,7604.372247399383,3.0265368713793723e-06,0.0
1,11107.47826409119,7623.423666958353,22409.711724157067,7996.350700314156,0.0,0.0
1,34706.008613718,10531.299492185382,66471.94044277622,10781.631225318395,0.0,0.0
1,25726.59507446678,5018.988692216406,63972.483094064104,6447.161133452205,2.786250087570823e-07,0.0
1,20894.26212162687,13912.916732421396,48688.91432325374,14399.100332381118,1.0566127911114278e-07,0.0
1,54000.69253436135,15779.173715974648,112914.96329739578,17694.311729875135,2.657509091002988e-06,0.0
1,40502.12508934948,15217.480520087774,75657.40363386938,15570.852344936919,4.2130336352775655e-07,0.0
1,17526.079297427877,7855.0581472467165,30926.096931045347,8595.97297419993,1.7354671068962064e-06,0.0
1,56629.37258534916,12097.418491172444,95985.75825420374,13333.013246797414,0.0,0.0
1,79463.84087690357,7049.487146287137,168717.59213039346,8097.621455146237,3.4748422475637327e-07,0.0
1,49127.92299136497,6349.879196009136,98875.01350411803,7134.314312340072,1.3501691976786413e-07,0.0
1,45465.5362343769,10683.016390470744,85325.02596343757,11565.151527811546,7.197927193200034e-06,0.0
1,38425.950715402614,7227.758485096452,77528.78987699005,7714.240260543807,1.115097812546888e-07,0.0
1,36537.75548892571,10324.358422476482,73851.53214747917,11277.538186608761,1.9090619878762216e-06,0.0
1,6243.713231642191,4745.2079819049195,10384.261218559963,5117.626568996853,1.516216667940416e-06,0.0
1,33007.24902429118,6210.916148537561,79057.86019492467,7733.701521600291,4.174274139784868e-07,0.0
1,18990.696131931018,12118.40527157325,40166.58281413771,12776.922143861464,2.846073707906731e-07,0.0
1,34671.33836768413,13363.711141442438,75684.24731541346,13972.580015104963,0.0,0.0
1,24157.583955528593,20537.801272506866,61809.721033397145,20852.635513574798,0.0,0.0
1,28975.92955710193,5826.497635922395,55565.8247473844,6216.83733237805,0.0,0.0
1,72464.31086373997,3449.6891538842365,122209.44410562258,5613.795618955728,0.0,0.00018417412654552116
1,40052.82337286143,6496.587649446497,79644.22343793258,6752.748469026435,1.5665830540375827e-06,0.0
1,25862.847902807294,6729.56774616107,61070.38349265186,7265.851929083828,0.0,0.0
1,43483.70046358878,6712.765873690134,101275.30673105763,7902.964145011864,1.062287878845711e-06,0.0
1,42727.20810130656,12813.328856471338,86449.57242000924,13116.554297368832,2.3487063912469204e-07,0.0
1,19391.762306929253,5037.835915411099,47119.18534303641,5846.087925603032,3.047575132534739e-07,0.0
1,31142.375991876674,3877.303433464662,52136.34881792418,4994.066365353822,1.2585880313925532e-06,0.0
1,64692.27932876824,6180.371391901676,118263.9059631476,7043.409602189315,1.1210692686251146e-05,0.0
1,33495.50857983347,6574.286748564717,52132.519226554185,6912.9174757502215,1.487497460410327e-06,0.0
1,91377.41261862573,10621.743880603837,174002.407800714,12060.654869183207,3.5560522360696245e-06,0.0
1,30341.01424277577,10744.337557106137,51504.52382744166,11868.496866869391,0.0,0.0
1,54113.083241102555,6826.7302263968195,102828.40630893987,8750.17695829924,3.5635203393488567e-07,0.0
1,22824.002346499554,10197.532162993068,43597.78663300527,10689.656211404983,1.6611214095155037e-06,0.0
1,31245.439659532978,6539.649925329631,70519.32683537652,7537.326022303556,3.870933909728134e-07,0.0
1,26476.04718539567,11731.77632241577,57518.67868005895,12369.777761153959,7.863704883859097e-06,0.0
1,36209.30646005365,5228.26828915132,72615.37084106411,5526.319351787848,3.132938273888413e-06,0.0
1,62324.83751174787,4847.755203493318,112589.87598003092,6858.810664897342,1.3623426455878787e-05,0.0
1,9019.199380590255,6030.873201464876,21400.124719382053,6422.446439784918,1.904969481142228e-07,0.0
